id,syllable,tone,speaker,gender,filepath
2757,cháo,2,Female Voice 2,female,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/cháo_Female_Voice_2_2757.mp3
2761,ché,2,Female Voice 2,female,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/ché_Female_Voice_2_2761.mp3
2765,chén,2,Female Voice 2,female,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/chén_Female_Voice_2_2765.mp3
2769,chéng,2,Female Voice 2,female,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/chéng_Female_Voice_2_2769.mp3
2773,chí,2,Female Voice 2,female,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/chí_Female_Voice_2_2773.mp3
2681,bián,2,Female Voice 2,female,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/bián_Female_Voice_2_2681.mp3
2685,biáo,2,Female Voice 2,female,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/biáo_Female_Voice_2_2685.mp3
2689,bié,2,Female Voice 2,female,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/bié_Female_Voice_2_2689.mp3
2693,bín,2,Female Voice 2,female,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/bín_Female_Voice_2_2693.mp3
2697,bíng,2,Female Voice 2,female,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/bíng_Female_Voice_2_2697.mp3
2701,bó,2,Female Voice 2,female,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/bó_Female_Voice_2_2701.mp3
2729,cé,2,Female Voice 2,female,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/cé_Female_Voice_2_2729.mp3
2733,cén,2,Female Voice 2,female,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/cén_Female_Voice_2_2733.mp3
2737,céng,2,Female Voice 2,female,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/céng_Female_Voice_2_2737.mp3
2741,chá,2,Female Voice 2,female,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/chá_Female_Voice_2_2741.mp3
2745,chái,2,Female Voice 2,female,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/chái_Female_Voice_2_2745.mp3
2749,chán,2,Female Voice 2,female,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/chán_Female_Voice_2_2749.mp3
2809,chún,2,Female Voice 2,female,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/chún_Female_Voice_2_2809.mp3
2813,chuó,2,Female Voice 2,female,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/chuó_Female_Voice_2_2813.mp3
2817,cí,2,Female Voice 2,female,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/cí_Female_Voice_2_2817.mp3
2821,cóng,2,Female Voice 2,female,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/cóng_Female_Voice_2_2821.mp3
2825,cóu,2,Female Voice 2,female,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/cóu_Female_Voice_2_2825.mp3
2829,cú,2,Female Voice 2,female,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/cú_Female_Voice_2_2829.mp3
2705,bú,2,Female Voice 2,female,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/bú_Female_Voice_2_2705.mp3
2709,cá,2,Female Voice 2,female,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/cá_Female_Voice_2_2709.mp3
2713,cái,2,Female Voice 2,female,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/cái_Female_Voice_2_2713.mp3
2717,cán,2,Female Voice 2,female,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/cán_Female_Voice_2_2717.mp3
2721,cáng,2,Female Voice 2,female,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/cáng_Female_Voice_2_2721.mp3
2725,cáo,2,Female Voice 2,female,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/cáo_Female_Voice_2_2725.mp3
2777,chóng,2,Female Voice 2,female,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/chóng_Female_Voice_2_2777.mp3
3889,tá,2,Female Voice 2,female,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/tá_Female_Voice_2_3889.mp3
389,féng,2,Female Voice 1,female,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/féng_Female_Voice_1_389.mp3
3893,tái,2,Female Voice 2,female,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/tái_Female_Voice_2_3893.mp3
3897,tán,2,Female Voice 2,female,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/tán_Female_Voice_2_3897.mp3
3901,táng,2,Female Voice 2,female,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/táng_Female_Voice_2_3901.mp3
3905,táo,2,Female Voice 2,female,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/táo_Female_Voice_2_3905.mp3
3909,té,2,Female Voice 2,female,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/té_Female_Voice_2_3909.mp3
382,fén,2,Female Voice 1,female,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/fén_Female_Voice_1_382.mp3
3821,shóu,2,Female Voice 2,female,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/shóu_Female_Voice_2_3821.mp3
3825,shú,2,Female Voice 2,female,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/shú_Female_Voice_2_3825.mp3
3829,shuá,2,Female Voice 2,female,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/shuá_Female_Voice_2_3829.mp3
3833,shuái,2,Female Voice 2,female,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/shuái_Female_Voice_2_3833.mp3
3837,shuán,2,Female Voice 2,female,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/shuán_Female_Voice_2_3837.mp3
3773,sén,2,Female Voice 2,female,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/sén_Female_Voice_2_3773.mp3
3777,séng,2,Female Voice 2,female,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/séng_Female_Voice_2_3777.mp3
3781,shá,2,Female Voice 2,female,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/shá_Female_Voice_2_3781.mp3
3785,shái,2,Female Voice 2,female,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/shái_Female_Voice_2_3785.mp3
3789,shán,2,Female Voice 2,female,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/shán_Female_Voice_2_3789.mp3
3865,sóu,2,Female Voice 2,female,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/sóu_Female_Voice_2_3865.mp3
3869,sú,2,Female Voice 2,female,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/sú_Female_Voice_2_3869.mp3
3873,suán,2,Female Voice 2,female,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/suán_Female_Voice_2_3873.mp3
3877,suí,2,Female Voice 2,female,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/suí_Female_Voice_2_3877.mp3
3881,sún,2,Female Voice 2,female,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/sún_Female_Voice_2_3881.mp3
3885,suó,2,Female Voice 2,female,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/suó_Female_Voice_2_3885.mp3
3841,shuáng,2,Female Voice 2,female,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/shuáng_Female_Voice_2_3841.mp3
3845,shuí,2,Female Voice 2,female,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/shuí_Female_Voice_2_3845.mp3
3849,shún,2,Female Voice 2,female,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/shún_Female_Voice_2_3849.mp3
3853,shuó,2,Female Voice 2,female,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/shuó_Female_Voice_2_3853.mp3
3857,sí,2,Female Voice 2,female,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/sí_Female_Voice_2_3857.mp3
3861,sóng,2,Female Voice 2,female,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/sóng_Female_Voice_2_3861.mp3
3749,sá,2,Female Voice 2,female,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/sá_Female_Voice_2_3749.mp3
3753,sái,2,Female Voice 2,female,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/sái_Female_Voice_2_3753.mp3
3757,sán,2,Female Voice 2,female,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/sán_Female_Voice_2_3757.mp3
3761,sáng,2,Female Voice 2,female,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/sáng_Female_Voice_2_3761.mp3
3765,sáo,2,Female Voice 2,female,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/sáo_Female_Voice_2_3765.mp3
3769,sé,2,Female Voice 2,female,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/sé_Female_Voice_2_3769.mp3
3793,sháng,2,Female Voice 2,female,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/sháng_Female_Voice_2_3793.mp3
3797,sháo,2,Female Voice 2,female,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/sháo_Female_Voice_2_3797.mp3
3801,shé,2,Female Voice 2,female,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/shé_Female_Voice_2_3801.mp3
3805,shéi,2,Female Voice 2,female,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/shéi_Female_Voice_2_3805.mp3
3809,shén,2,Female Voice 2,female,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/shén_Female_Voice_2_3809.mp3
3813,shéng,2,Female Voice 2,female,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/shéng_Female_Voice_2_3813.mp3
3817,shí,2,Female Voice 2,female,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/shí_Female_Voice_2_3817.mp3
4857,káng,2,Female Voice 3,female,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/káng_Female_Voice_3_4857.mp3
486,géng,2,Female Voice 1,female,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/géng_Female_Voice_1_486.mp3
4861,káo,2,Female Voice 3,female,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/káo_Female_Voice_3_4861.mp3
4865,ké,2,Female Voice 3,female,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/ké_Female_Voice_3_4865.mp3
4869,kéi,2,Female Voice 3,female,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/kéi_Female_Voice_3_4869.mp3
4873,kén,2,Female Voice 3,female,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/kén_Female_Voice_3_4873.mp3
4877,kéng,2,Female Voice 3,female,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/kéng_Female_Voice_3_4877.mp3
4881,kóng,2,Female Voice 3,female,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/kóng_Female_Voice_3_4881.mp3
4905,kuáng,2,Female Voice 3,female,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/kuáng_Female_Voice_3_4905.mp3
4909,kuí,2,Female Voice 3,female,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/kuí_Female_Voice_3_4909.mp3
4913,kún,2,Female Voice 3,female,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/kún_Female_Voice_3_4913.mp3
4917,kuó,2,Female Voice 3,female,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/kuó_Female_Voice_3_4917.mp3
4921,lá,2,Female Voice 3,female,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/lá_Female_Voice_3_4921.mp3
4925,lái,2,Female Voice 3,female,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/lái_Female_Voice_3_4925.mp3
4929,lán,2,Female Voice 3,female,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/lán_Female_Voice_3_4929.mp3
493,góng,2,Female Voice 1,female,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/góng_Female_Voice_1_493.mp3
4781,hún,2,Female Voice 3,female,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/hún_Female_Voice_3_4781.mp3
4785,huó,2,Female Voice 3,female,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/huó_Female_Voice_3_4785.mp3
4789,jí,2,Female Voice 3,female,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/jí_Female_Voice_3_4789.mp3
4793,jiá,2,Female Voice 3,female,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/jiá_Female_Voice_3_4793.mp3
4797,jián,2,Female Voice 3,female,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/jián_Female_Voice_3_4797.mp3
4801,jiáng,2,Female Voice 3,female,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/jiáng_Female_Voice_3_4801.mp3
4829,jú,2,Female Voice 3,female,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/jú_Female_Voice_3_4829.mp3
4833,juán,2,Female Voice 3,female,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/juán_Female_Voice_3_4833.mp3
4837,jué,2,Female Voice 3,female,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/jué_Female_Voice_3_4837.mp3
4841,jún,2,Female Voice 3,female,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/jún_Female_Voice_3_4841.mp3
4845,ká,2,Female Voice 3,female,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/ká_Female_Voice_3_4845.mp3
4849,kái,2,Female Voice 3,female,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/kái_Female_Voice_3_4849.mp3
4853,kán,2,Female Voice 3,female,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/kán_Female_Voice_3_4853.mp3
4805,jiáo,2,Female Voice 3,female,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/jiáo_Female_Voice_3_4805.mp3
4809,jié,2,Female Voice 3,female,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/jié_Female_Voice_3_4809.mp3
4813,jín,2,Female Voice 3,female,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/jín_Female_Voice_3_4813.mp3
4817,jíng,2,Female Voice 3,female,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/jíng_Female_Voice_3_4817.mp3
4821,jióng,2,Female Voice 3,female,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/jióng_Female_Voice_3_4821.mp3
4825,jiú,2,Female Voice 3,female,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/jiú_Female_Voice_3_4825.mp3
4885,kóu,2,Female Voice 3,female,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/kóu_Female_Voice_3_4885.mp3
4889,kú,2,Female Voice 3,female,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/kú_Female_Voice_3_4889.mp3
4893,kuá,2,Female Voice 3,female,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/kuá_Female_Voice_3_4893.mp3
4897,kuái,2,Female Voice 3,female,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/kuái_Female_Voice_3_4897.mp3
4901,kuán,2,Female Voice 3,female,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/kuán_Female_Voice_3_4901.mp3
4933,láng,2,Female Voice 3,female,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/láng_Female_Voice_3_4933.mp3
4937,láo,2,Female Voice 3,female,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/láo_Female_Voice_3_4937.mp3
4941,lé,2,Female Voice 3,female,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/lé_Female_Voice_3_4941.mp3
4945,léi,2,Female Voice 3,female,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/léi_Female_Voice_3_4945.mp3
4949,léng,2,Female Voice 3,female,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/léng_Female_Voice_3_4949.mp3
4953,lí,2,Female Voice 3,female,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/lí_Female_Voice_3_4953.mp3
4957,liá,2,Female Voice 3,female,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/liá_Female_Voice_3_4957.mp3
5917,áng,2,Male Voice 1,male,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/áng_Male_Voice_1_5917.mp3
5921,áo,2,Male Voice 1,male,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/áo_Male_Voice_1_5921.mp3
5925,bá,2,Male Voice 1,male,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/bá_Male_Voice_1_5925.mp3
5929,bái,2,Male Voice 1,male,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/bái_Male_Voice_1_5929.mp3
5933,bán,2,Male Voice 1,male,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/bán_Male_Voice_1_5933.mp3
5937,báng,2,Male Voice 1,male,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/báng_Male_Voice_1_5937.mp3
5941,báo,2,Male Voice 1,male,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/báo_Male_Voice_1_5941.mp3
582,hái,2,Female Voice 1,female,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/hái_Female_Voice_1_582.mp3
5821,zhén,2,Female Voice 3,female,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/zhén_Female_Voice_3_5821.mp3
5825,zhéng,2,Female Voice 3,female,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/zhéng_Female_Voice_3_5825.mp3
5829,zhí,2,Female Voice 3,female,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/zhí_Female_Voice_3_5829.mp3
5833,zhóng,2,Female Voice 3,female,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/zhóng_Female_Voice_3_5833.mp3
5837,zhóu,2,Female Voice 3,female,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/zhóu_Female_Voice_3_5837.mp3
5841,zhú,2,Female Voice 3,female,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/zhú_Female_Voice_3_5841.mp3
5945,béi,2,Male Voice 1,male,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/béi_Male_Voice_1_5945.mp3
5949,bén,2,Male Voice 1,male,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/bén_Male_Voice_1_5949.mp3
5953,béng,2,Male Voice 1,male,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/béng_Male_Voice_1_5953.mp3
5957,bí,2,Male Voice 1,male,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/bí_Male_Voice_1_5957.mp3
5961,bián,2,Male Voice 1,male,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/bián_Male_Voice_1_5961.mp3
5965,biáo,2,Male Voice 1,male,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/biáo_Male_Voice_1_5965.mp3
5893,zuí,2,Female Voice 3,female,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/zuí_Female_Voice_3_5893.mp3
